# Mt Hood Test Site (651)
# Oregon  SNOTEL Site - 5370 ft
# Daily Data for Period of Record
#
# (As of: Mon Nov 10 19:54:47 PST 2014)
#  **Provisional data, subject to revision**
#
Date,Snow Water Equivalent (in),Precipitation Accumulation (in),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1996-05-30,49.0,127.5,36,29,32,0.00
1996-05-31,48.8,127.5,51,29,40,0.00
1996-06-01,48.6,127.5,60,40,49,0.00
1996-06-02,47.1,127.5,68,46,58,0.00
1996-06-03,45.4,127.5,62,43,53,0.00
1996-06-04,43.5,127.5,49,35,42,0.00
1996-06-05,42.1,127.5,64,34,50,0.00
1996-06-06,40.7,127.5,70,46,57,0.00
1996-06-07,39.0,127.5,62,44,53,0.00
1996-06-08,37.0,127.5,58,38,47,0.00
1996-06-09,35.6,127.5,45,35,38,0.00
1996-06-10,34.9,127.5,55,33,43,0.00
1996-06-11,33.4,127.5,55,32,44,0.00
1996-06-12,31.9,127.5,64,41,51,0.00
1996-06-13,30.3,127.5,56,40,48,0.00
1996-06-14,28.5,127.5,58,37,48,0.00
1996-06-15,27.1,127.5,55,37,47,0.00
1996-06-16,25.4,127.5,51,33,42,0.00
1996-06-17,24.7,127.5,35,29,31,1.10
1996-06-18,24.9,128.6,39,28,33,0.70
1996-06-19,25.5,129.3,58,30,45,0.00
1996-06-20,25.1,129.3,59,41,49,0.00
1996-06-21,23.3,129.3,53,38,45,0.00
1996-06-22,21.5,129.3,51,34,42,0.00
1996-06-23,20.0,129.3,42,36,39,1.50
1996-06-24,19.1,130.8,42,36,38,0.20
1996-06-25,18.2,131.0,52,34,42,0.20
1996-06-26,17.2,131.2,57,40,46,0.30
1996-06-27,15.9,131.5,44,38,40,0.90
1996-06-28,14.7,132.4,43,37,40,0.00
1996-06-29,12.0,132.4,63,35,50,0.00
1996-06-30,9.5,132.4,67,46,57,0.00
1996-07-01,7.4,132.4,70,51,61,0.00
1996-07-02,5.0,132.4,72,52,61,0.00
1996-07-03,2.7,132.4,61,44,53,0.50
1996-07-04,0.0,132.9,44,35,39,0.20
1996-07-05,0.0,133.1,58,32,46,0.00
1996-07-06,0.0,133.1,71,43,57,0.00
1996-07-07,0.0,133.1,74,56,64,0.00
1996-07-08,0.0,133.1,75,54,63,0.00
1996-07-09,0.0,133.1,65,41,54,0.00
1996-07-10,0.0,133.1,69,45,57,0.00
1996-07-11,0.0,133.1,71,54,63,0.00
1996-07-12,0.0,133.1,79,56,66,0.00
1996-07-13,0.0,133.1,80,59,69,0.00
1996-07-14,0.0,133.1,83,62,70,0.00
1996-07-15,0.0,133.1,71,52,62,0.00
1996-07-16,0.0,133.1,59,46,53,0.00
1996-07-17,0.0,133.1,46,34,41,0.20
1996-07-18,0.0,133.3,38,32,36,0.00
1996-07-19,0.0,133.3,52,35,42,0.00
1996-07-20,0.0,133.3,55,43,48,0.00
1996-07-21,0.0,133.3,70,46,58,0.00
1996-07-22,0.0,133.3,76,56,65,0.00
1996-07-23,0.0,133.3,82,58,69,0.00
1996-07-24,0.0,133.3,79,60,69,0.00
1996-07-25,0.0,133.3,83,60,71,0.00
1996-07-26,0.0,133.3,83,62,73,0.00
1996-07-27,0.0,133.3,79,60,69,0.00
1996-07-28,0.0,133.3,74,57,64,0.00
1996-07-29,0.0,133.3,75,56,65,0.00
1996-07-30,0.0,133.3,71,51,62,0.00
1996-07-31,0.0,133.3,70,51,60,0.00
1996-08-01,0.0,133.3,62,43,54,0.00
1996-08-02,0.0,133.3,43,37,41,0.50
1996-08-03,0.0,133.8,43,35,39,0.00
1996-08-04,0.0,133.8,48,39,42,0.00
1996-08-05,0.0,133.8,41,35,37,0.20
1996-08-06,0.0,134.0,64,35,50,0.30
1996-08-07,0.0,134.3,74,51,62,0.30
1996-08-08,0.0,134.6,78,56,67,0.30
1996-08-09,0.0,134.9,81,58,69,0.00
1996-08-10,0.0,134.9,82,63,71,0.00
1996-08-11,0.0,134.9,63,53,58,0.00
1996-08-12,0.0,134.9,76,51,62,0.00
1996-08-13,0.0,134.9,80,62,68,0.00
1996-08-14,0.0,134.9,69,55,62,0.00
1996-08-15,0.0,134.9,70,52,59,0.00
1996-08-16,0.0,134.9,64,45,56,0.00
1996-08-17,0.0,134.9,51,38,45,0.00
1996-08-18,0.0,134.9,52,36,42,0.00
1996-08-19,0.0,134.9,61,44,51,0.00
1996-08-20,0.0,134.9,56,41,47,0.00
1996-08-21,0.0,134.9,65,40,52,0.00
1996-08-22,0.0,134.9,71,49,60,0.00
1996-08-23,0.0,134.9,81,60,69,0.00
1996-08-24,0.0,134.9,84,66,75,0.00
1996-08-25,0.0,134.9,82,73,76,0.00
1996-08-26,0.0,134.9,75,60,69,0.00
1996-08-27,0.0,134.9,62,49,52,0.00
1996-08-28,0.0,134.9,69,48,60,0.00
1996-08-29,0.0,134.9,78,61,67,0.00
1996-08-30,0.0,134.9,61,45,51,0.00
1996-08-31,0.0,134.9,53,38,45,0.00
1996-09-01,0.0,134.9,59,38,47,0.00
1996-09-02,0.0,134.9,59,44,49,0.00
1996-09-03,0.0,134.9,55,39,46,0.00
1996-09-04,0.0,134.9,45,35,38,0.20
1996-09-05,0.0,135.1,39,33,36,0.20
1996-09-06,0.0,135.3,55,32,43,0.50
1996-09-07,0.0,135.8,60,42,50,0.20
1996-09-08,0.0,136.0,63,45,53,0.20
1996-09-09,0.0,136.2,64,46,54,0.00
1996-09-10,0.0,136.2,73,51,61,0.00
1996-09-11,0.0,136.2,73,52,63,0.00
1996-09-12,0.0,136.2,56,40,48,0.00
1996-09-13,0.0,136.2,46,40,42,0.30
1996-09-14,0.0,136.5,44,40,41,0.80
1996-09-15,0.0,137.3,42,32,35,0.80
1996-09-16,0.3,138.1,39,32,35,0.00
1996-09-17,0.0,138.1,42,33,36,1.20
1996-09-18,0.0,139.3,46,34,40,0.70
1996-09-19,0.1,140.0,43,32,37,0.00
1996-09-20,0.0,140.0,45,30,37,0.00
1996-09-21,0.0,140.0,41,30,35,0.00
1996-09-22,0.0,140.0,40,29,34,0.20
1996-09-23,0.0,140.2,45,36,41,0.30
1996-09-24,0.0,140.5,57,36,44,0.10
1996-09-25,0.0,140.6,57,39,46,0.10
1996-09-26,0.0,140.7,65,42,51,0.40
1996-09-27,0.0,141.1,69,52,60,0.60
1996-09-28,0.0,141.7,72,57,63,0.00
1996-09-29,0.0,141.7,69,52,58,0.00
1996-09-30,0.0,141.7,62,47,53,0.00
1996-10-01,0.0,0.0,60,46,51,0.00
1996-10-02,0.0,0.0,61,49,54,0.00
1996-10-03,0.0,0.0,59,48,51,0.40
1996-10-04,0.0,0.4,53,44,48,0.80
1996-10-05,0.0,1.2,50,39,44,0.00
1996-10-06,0.0,1.2,64,43,52,0.00
1996-10-07,0.0,1.2,68,53,58,0.00
1996-10-08,0.0,1.2,72,55,62,0.00
1996-10-09,0.0,1.2,72,52,61,0.00
1996-10-10,0.0,1.2,56,43,48,0.00
1996-10-11,0.0,1.2,48,38,43,0.00
1996-10-12,0.0,1.2,46,37,41,0.00
1996-10-13,0.0,1.2,38,31,33,0.80
1996-10-14,1.0,2.0,40,31,34,0.80
1996-10-15,1.0,2.8,32,24,29,0.40
1996-10-16,1.3,3.2,30,20,25,0.40
1996-10-17,1.3,3.6,38,23,30,0.90
1996-10-18,1.5,4.5,35,24,28,1.50
1996-10-19,3.4,6.0,26,23,24,0.80
1996-10-20,4.0,6.8,31,22,25,0.20
1996-10-21,4.0,7.0,37,23,31,0.40
1996-10-22,4.1,7.4,38,29,33,0.90
1996-10-23,4.0,8.3,38,28,31,1.30
1996-10-24,4.4,9.6,37,27,31,1.50
1996-10-25,5.3,11.1,31,22,27,0.80
1996-10-26,6.1,11.9,34,22,28,0.20
1996-10-27,6.1,12.1,47,26,37,0.20
1996-10-28,6.1,12.3,43,29,37,0.40
1996-10-29,6.1,12.7,37,27,32,0.00
1996-10-30,6.0,12.7,37,28,32,0.00
1996-10-31,6.0,12.7,44,27,35,0.00
1996-11-01,6.0,12.7,51,36,43,0.20
1996-11-02,6.0,12.9,55,37,45,0.00
1996-11-03,6.0,12.9,36,27,30,0.70
1996-11-04,6.9,13.6,28,22,25,0.60
1996-11-05,7.5,14.2,29,22,26,0.10
1996-11-06,7.7,14.3,32,26,29,1.60
1996-11-07,9.6,15.9,33,24,29,0.20
1996-11-08,9.7,16.1,41,32,36,0.00
1996-11-09,9.7,16.1,59,40,49,0.30
1996-11-10,9.7,16.4,61,47,51,0.20
1996-11-11,9.7,16.6,56,44,49,0.00
1996-11-12,9.5,16.6,46,37,41,0.40
1996-11-13,9.3,17.0,37,28,31,0.60
1996-11-14,9.9,17.6,31,27,29,0.80
1996-11-15,10.5,18.4,29,25,26,0.20
1996-11-16,10.7,18.6,28,26,27,0.80
1996-11-17,11.7,19.4,28,26,27,1.20
1996-11-18,13.4,20.6,32,23,26,3.00
1996-11-19,16.5,23.6,41,20,30,1.90
1996-11-20,17.3,25.5,27,19,22,0.70
1996-11-21,17.5,26.2,35,27,33,0.70
1996-11-22,17.8,26.9,34,25,31,0.30
1996-11-23,17.6,27.2,35,23,30,0.20
1996-11-24,17.8,27.4,35,28,32,1.20
1996-11-25,18.6,28.6,30,22,28,0.40
1996-11-26,18.9,29.0,33,22,28,0.10
1996-11-27,18.9,29.1,40,30,36,1.50
1996-11-28,19.3,30.6,30,25,27,1.10
1996-11-29,20.4,31.7,29,24,26,0.30
1996-11-30,20.7,32.0,34,28,32,1.70
1996-12-01,21.8,33.7,28,19,22,0.70
1996-12-02,23.7,34.4,25,19,22,0.30
1996-12-03,25.7,34.7,27,16,20,0.80
1996-12-04,25.9,35.5,36,20,29,3.00
1996-12-05,27.8,38.5,25,23,24,2.20
1996-12-06,30.1,40.7,24,22,23,0.80
1996-12-07,30.9,41.5,30,25,28,2.20
1996-12-08,33.2,43.7,30,27,29,1.10
1996-12-09,34.3,44.8,32,26,29,0.40
1996-12-10,34.4,45.2,32,23,27,0.90
1996-12-11,35.3,46.1,28,22,25,0.70
1996-12-12,36.1,46.8,30,25,27,0.30
1996-12-13,36.9,47.1,28,22,24,2.10
1996-12-14,38.5,49.2,26,17,22,0.30
1996-12-15,38.7,49.5,32,25,28,0.10
1996-12-16,38.8,49.6,31,19,24,0.00
1996-12-17,38.8,49.6,28,16,21,0.00
1996-12-18,38.8,49.6,38,23,31,0.00
1996-12-19,38.9,49.6,38,27,33,0.60
1996-12-20,39.5,50.2,31,21,26,1.70
1996-12-21,41.2,51.9,25,20,22,0.30
1996-12-22,41.4,52.2,25,19,22,0.10
1996-12-23,41.5,52.3,28,20,24,2.80
1996-12-24,44.3,55.1,32,28,31,3.60
1996-12-25,47.9,58.7,33,20,29,1.00
1996-12-26,48.9,59.7,36,30,33,1.10
1996-12-27,50.0,60.8,30,16,23,0.50
1996-12-28,50.6,61.3,32,14,22,0.80
1996-12-29,51.4,62.1,37,32,35,1.40
1996-12-30,52.0,63.5,36,32,34,0.60
1996-12-31,52.0,64.1,41,31,36,1.40
1997-01-01,53.2,65.5,35,31,33,0.50
1997-01-02,53.1,66.0,33,28,31,1.20
1997-01-03,53.6,67.2,28,15,22,0.80
1997-01-04,54.9,68.0,25,14,18,0.80
1997-01-05,54.8,68.8,24,15,19,0.60
1997-01-06,54.7,69.4,30,17,25,0.60
1997-01-07,55.6,70.0,30,26,29,0.40
1997-01-08,56.0,70.4,34,29,31,0.00
1997-01-09,56.0,70.4,36,32,33,0.30
1997-01-10,56.6,70.7,35,28,31,1.40
1997-01-11,57.6,72.1,35,21,29,0.00
1997-01-12,57.6,72.1,22,13,16,0.00
1997-01-13,57.6,72.1,32,9,19,0.00
1997-01-14,57.6,72.1,37,19,29,0.00
1997-01-15,57.4,72.1,33,24,26,0.00
1997-01-16,57.2,72.1,32,23,27,3.50
1997-01-17,57.0,75.6,39,32,37,1.80
1997-01-18,58.9,77.4,42,34,38,0.10
1997-01-19,58.1,77.5,42,33,36,0.00
1997-01-20,57.7,77.5,33,24,29,0.20
1997-01-21,57.7,77.7,27,21,25,0.10
1997-01-22,57.8,77.8,23,17,20,0.40
1997-01-23,58.2,78.2,21,18,20,0.20
1997-01-24,58.7,78.4,23,16,19,0.30
1997-01-25,59.2,78.7,25,17,22,0.00
1997-01-26,59.2,78.7,30,17,23,0.00
1997-01-27,59.2,78.7,33,19,28,0.90
1997-01-28,59.4,79.6,34,31,32,0.00
1997-01-29,59.4,79.6,43,30,35,0.80
1997-01-30,60.0,80.4,40,34,38,2.00
1997-01-31,62.0,82.4,39,31,36,2.40
1997-02-01,64.4,84.8,31,25,27,0.70
1997-02-02,63.5,85.5,26,19,22,0.70
1997-02-03,62.5,86.2,30,19,26,0.00
1997-02-04,61.9,86.2,30,21,26,0.00
1997-02-05,61.1,86.2,37,22,28,0.00
1997-02-06,61.1,86.2,40,26,33,0.00
1997-02-07,61.0,86.2,35,20,26,0.00
1997-02-08,60.9,86.2,30,22,25,0.00
1997-02-09,60.9,86.2,27,20,24,0.00
1997-02-10,60.7,86.2,38,24,30,0.00
1997-02-11,60.7,86.2,34,24,29,0.50
1997-02-12,61.2,86.7,24,20,23,1.30
1997-02-13,62.5,88.0,32,20,28,0.00
1997-02-14,63.5,88.0,35,32,33,1.30
1997-02-15,64.8,89.3,49,30,38,0.70
1997-02-16,65.5,90.0,52,31,42,0.00
1997-02-17,65.5,90.0,31,26,28,0.00
1997-02-18,65.5,90.0,31,25,28,1.40
1997-02-19,66.9,91.4,32,22,25,1.30
1997-02-20,68.2,92.7,28,18,23,1.10
1997-02-21,69.3,93.8,32,18,24,0.00
1997-02-22,69.3,93.8,30,16,24,0.00
1997-02-23,69.3,93.8,36,25,31,0.00
1997-02-24,69.3,93.8,42,32,36,0.00
1997-02-25,69.3,93.8,41,29,34,0.10
1997-02-26,69.4,93.9,29,20,25,0.00
1997-02-27,69.4,93.9,27,14,21,0.00
1997-02-28,69.4,93.9,23,14,20,0.40
1997-03-01,69.8,94.3,29,23,26,2.80
1997-03-02,72.6,97.1,25,20,22,1.30
1997-03-03,73.9,98.4,25,18,20,0.70
1997-03-04,74.6,99.1,26,18,20,1.00
1997-03-05,75.6,100.1,31,20,26,0.30
1997-03-06,75.9,100.4,31,27,28,1.20
1997-03-07,77.1,101.6,30,21,26,0.90
1997-03-08,78.0,102.5,32,16,25,0.50
1997-03-09,78.3,103.0,32,29,31,2.50
1997-03-10,80.8,105.5,31,27,29,2.00
1997-03-11,82.8,107.5,29,21,25,0.60
1997-03-12,83.6,108.1,24,17,20,0.60
1997-03-13,84.2,108.7,28,17,21,0.70
1997-03-14,84.9,109.4,30,17,23,0.20
1997-03-15,85.1,109.6,35,24,32,0.50
1997-03-16,85.5,110.1,36,30,32,3.70
1997-03-17,85.6,113.8,34,28,31,0.70
1997-03-18,85.5,114.5,41,33,37,2.30
1997-03-19,85.8,116.8,47,35,40,0.20
1997-03-20,86.0,117.0,36,22,29,0.50
1997-03-21,85.7,117.5,44,20,32,0.00
1997-03-22,85.7,117.5,50,31,39,0.00
1997-03-23,85.6,117.5,36,30,33,0.00
1997-03-24,85.4,117.5,47,28,36,0.00
1997-03-25,85.4,117.5,54,37,45,0.20
1997-03-26,85.6,117.7,36,21,31,0.30
1997-03-27,85.9,118.0,32,20,26,1.20
1997-03-28,87.1,119.2,30,20,24,0.80
1997-03-29,87.9,120.0,38,20,29,0.10
1997-03-30,88.0,120.1,43,21,30,0.20
1997-03-31,88.2,120.3,23,18,20,1.30
1997-04-01,89.5,121.6,30,16,22,0.50
1997-04-02,90.2,122.1,38,16,28,0.00
1997-04-03,90.8,122.1,31,20,26,0.00
1997-04-04,91.1,122.1,34,12,24,0.20
1997-04-05,90.7,122.3,35,24,28,0.20
1997-04-06,90.7,122.5,45,24,33,0.10
1997-04-07,90.4,122.6,35,28,31,0.10
1997-04-08,91.0,122.7,32,23,28,0.20
1997-04-09,91.3,122.9,32,20,26,0.10
1997-04-10,91.3,123.0,29,20,25,0.00
1997-04-11,91.3,123.0,31,17,24,0.00
1997-04-12,91.3,123.0,41,23,31,0.00
1997-04-13,91.3,123.0,31,26,29,0.50
1997-04-14,91.8,123.5,31,28,30,0.00
1997-04-15,91.3,123.5,46,30,38,0.00
1997-04-16,91.3,123.5,42,30,36,0.80
1997-04-17,91.3,124.3,46,26,35,2.10
1997-04-18,93.3,126.4,39,32,36,0.60
1997-04-19,94.0,127.0,41,36,38,1.20
1997-04-20,94.9,128.2,40,26,30,0.60
1997-04-21,96.2,128.8,36,22,30,0.40
1997-04-22,96.8,129.2,38,31,35,0.60
1997-04-23,97.0,129.8,33,27,29,1.00
1997-04-24,98.0,130.8,36,25,30,0.00
1997-04-25,98.0,130.8,53,29,40,0.10
1997-04-26,98.2,130.9,,,,0.20
1997-04-27,98.6,131.1,33,26,30,0.40
1997-04-28,99.0,131.5,34,27,30,0.70
1997-04-29,99.0,132.2,34,29,31,0.50
1997-04-30,100.3,132.7,31,24,28,0.90
1997-05-01,101.2,133.6,33,21,26,0.60
1997-05-02,101.8,134.2,39,22,32,0.00
1997-05-03,101.8,134.2,39,31,33,0.20
1997-05-04,102.0,134.4,42,31,35,0.10
1997-05-05,102.1,134.5,50,35,40,0.10
1997-05-06,102.1,134.6,37,29,32,0.20
1997-05-07,102.4,134.8,49,26,39,0.00
1997-05-08,102.4,134.8,60,40,48,0.00
1997-05-09,98.8,134.8,57,41,48,0.00
1997-05-10,98.8,134.8,60,42,51,0.00
1997-05-11,98.5,134.8,65,48,54,0.00
1997-05-12,97.7,134.8,69,45,56,0.00
1997-05-13,101.9,134.8,66,43,55,0.00
1997-05-14,101.4,134.8,60,45,52,0.00
1997-05-15,100.6,134.8,58,43,49,0.00
1997-05-16,100.2,134.8,62,43,52,0.00
1997-05-17,99.7,134.8,56,40,48,0.00
1997-05-18,99.1,134.8,53,39,45,0.00
1997-05-19,97.9,134.8,57,35,47,0.10
1997-05-20,96.0,134.9,44,30,36,0.20
1997-05-21,94.5,135.1,48,32,39,0.00
1997-05-22,92.6,135.1,49,35,41,0.00
1997-05-23,91.6,135.1,40,30,35,0.40
1997-05-24,90.5,135.5,38,29,33,0.40
1997-05-25,89.8,135.9,36,31,33,0.00
1997-05-26,89.1,135.9,53,33,42,0.00
1997-05-27,87.7,135.9,47,40,44,0.30
1997-05-28,87.9,136.2,49,41,44,0.60
1997-05-29,87.2,136.8,51,42,46,0.10
1997-05-30,86.0,136.9,55,45,49,0.20
1997-05-31,84.5,137.1,47,37,43,0.90
1997-06-01,83.4,138.0,41,34,36,0.10
1997-06-02,82.7,138.1,52,33,43,0.00
1997-06-03,81.7,138.1,46,35,41,0.70
1997-06-04,80.0,138.8,43,33,37,0.40
1997-06-05,78.7,139.2,47,33,39,0.00
1997-06-06,77.5,139.2,53,33,43,0.00
1997-06-07,76.6,139.2,46,33,39,0.00
1997-06-08,75.4,139.2,54,29,42,0.00
1997-06-09,73.8,139.2,63,39,51,0.00
1997-06-10,71.8,139.2,61,45,51,0.20
1997-06-11,70.1,139.4,55,36,45,0.30
1997-06-12,68.2,139.7,44,33,37,0.00
1997-06-13,66.1,139.7,51,35,42,0.00
1997-06-14,64.0,139.7,60,38,48,0.00
1997-06-15,60.4,139.7,63,42,53,0.00
1997-06-16,57.1,139.7,60,44,51,0.00
1997-06-17,55.0,139.7,52,38,47,0.40
1997-06-18,53.4,140.1,44,35,39,0.20
1997-06-19,51.2,140.3,49,33,39,0.00
1997-06-20,49.4,140.3,53,33,43,0.00
1997-06-21,47.4,140.3,39,32,35,0.60
1997-06-22,46.4,140.9,40,33,35,0.50
1997-06-23,45.8,141.4,38,34,36,0.30
1997-06-24,44.4,141.7,57,32,45,0.00
1997-06-25,42.3,141.7,58,36,47,0.10
1997-06-26,39.5,141.8,51,33,41,0.10
1997-06-27,37.1,141.9,52,35,42,0.00
1997-06-28,35.7,141.9,53,37,41,0.40
1997-06-29,34.7,142.3,51,36,42,0.20
1997-06-30,32.9,142.5,44,38,39,0.80
1997-07-01,31.3,143.3,44,38,40,0.50
1997-07-02,30.0,143.8,55,35,46,0.10
1997-07-03,28.0,143.9,67,45,58,0.00
1997-07-04,26.0,143.9,74,58,65,0.00
1997-07-05,23.1,143.9,63,45,53,0.00
1997-07-06,20.5,143.9,50,43,46,0.00
1997-07-07,18.7,143.9,60,42,50,0.90
1997-07-08,16.7,144.8,58,47,52,0.40
1997-07-09,15.3,145.2,47,35,42,0.40
1997-07-10,13.6,145.6,41,35,38,0.80
1997-07-11,12.7,146.4,48,37,42,0.00
1997-07-12,10.5,146.4,56,38,47,0.00
1997-07-13,8.6,146.4,68,46,58,0.00
1997-07-14,6.9,146.4,64,49,56,0.00
1997-07-15,5.2,146.4,62,46,53,0.00
1997-07-16,3.5,146.4,70,48,58,0.00
1997-07-17,2.0,146.4,57,45,50,0.00
1997-07-18,0.0,146.4,63,39,52,0.00
1997-07-19,0.0,146.4,73,51,62,0.00
1997-07-20,0.0,146.4,77,56,65,0.00
1997-07-21,0.0,146.4,62,47,56,0.00
1997-07-22,0.0,146.4,60,43,50,0.00
1997-07-23,0.0,146.4,62,40,52,0.00
1997-07-24,0.0,146.4,62,46,53,0.00
1997-07-25,0.0,146.4,62,44,52,0.00
1997-07-26,0.0,146.4,67,45,56,0.00
1997-07-27,0.0,146.4,73,51,61,0.40
1997-07-28,0.0,146.8,75,55,64,0.00
1997-07-29,0.0,146.8,64,49,56,0.00
1997-07-30,0.0,146.8,65,48,55,0.00
1997-07-31,0.0,146.8,64,47,55,0.00
1997-08-01,0.0,146.8,69,49,58,0.00
1997-08-02,0.0,146.8,68,51,58,0.00
1997-08-03,0.0,146.8,74,56,64,0.10
1997-08-04,0.0,146.9,72,59,64,0.00
1997-08-05,0.0,146.9,80,61,70,0.00
1997-08-06,0.0,146.9,76,55,67,0.00
1997-08-07,0.0,146.9,65,48,58,0.00
1997-08-08,0.0,146.9,63,49,55,0.00
1997-08-09,0.0,146.9,61,50,56,0.00
1997-08-10,0.0,146.9,68,53,59,0.00
1997-08-11,0.0,146.9,71,53,61,0.00
1997-08-12,0.0,146.9,75,56,64,0.00
1997-08-13,0.0,146.9,70,57,62,0.00
1997-08-14,0.0,146.9,73,55,62,0.00
1997-08-15,0.0,146.9,57,47,51,0.00
1997-08-16,0.0,146.9,66,53,58,0.00
1997-08-17,0.0,146.9,67,47,57,0.00
1997-08-18,0.0,146.9,62,47,53,0.00
1997-08-19,0.0,146.9,71,48,60,0.00
1997-08-20,0.0,146.9,64,46,53,0.00
1997-08-21,0.0,146.9,65,48,55,0.00
1997-08-22,0.0,146.9,70,50,59,0.00
1997-08-23,0.0,146.9,63,47,53,0.00
1997-08-24,0.0,146.9,50,42,46,0.00
1997-08-25,0.0,146.9,57,46,53,0.00
1997-08-26,0.0,146.9,57,42,49,0.00
1997-08-27,0.0,146.9,54,41,46,0.00
1997-08-28,0.0,146.9,50,43,46,0.00
1997-08-29,0.0,146.9,59,40,48,0.30
1997-08-30,0.0,147.2,63,46,53,0.00
1997-08-31,0.0,147.2,65,48,55,0.30
1997-09-01,0.0,147.5,66,50,56,0.00
1997-09-02,0.0,147.5,67,53,59,0.00
1997-09-03,0.0,147.5,61,47,53,0.00
1997-09-04,0.0,147.5,64,47,54,0.00
1997-09-05,0.0,147.5,53,41,47,0.00
1997-09-06,0.0,147.5,60,36,48,0.00
1997-09-07,0.0,147.5,66,46,55,0.00
1997-09-08,0.0,147.5,69,55,63,0.50
1997-09-09,0.0,148.0,71,50,63,0.00
1997-09-10,0.0,148.0,63,48,53,0.00
1997-09-11,0.0,148.0,48,39,44,0.00
1997-09-12,0.0,148.0,46,38,41,0.00
1997-09-13,0.0,148.0,53,40,47,0.30
1997-09-14,0.0,148.3,47,39,41,0.10
1997-09-15,0.0,148.4,39,33,37,1.10
1997-09-16,0.0,149.5,44,36,40,1.00
1997-09-17,0.0,150.5,43,35,37,0.30
1997-09-18,0.0,150.8,44,33,39,0.50
1997-09-19,0.0,151.3,49,37,44,0.00
1997-09-20,0.0,151.3,58,40,49,0.00
1997-09-21,0.0,151.3,62,51,57,0.00
1997-09-22,0.0,151.3,68,50,56,0.00
1997-09-23,0.0,151.3,68,55,62,0.00
1997-09-24,0.0,151.3,70,57,61,0.00
1997-09-25,0.0,151.3,67,46,59,0.00
1997-09-26,0.0,151.3,46,35,38,0.30
1997-09-27,0.0,151.6,44,35,38,0.10
1997-09-28,0.0,151.7,62,42,51,0.40
1997-09-29,0.0,152.1,70,50,57,0.40
1997-09-30,0.0,152.5,55,46,51,0.00
1997-10-01,0.0,0.0,54,33,44,0.00
1997-10-02,0.0,0.0,39,34,37,0.10
1997-10-03,0.0,0.1,43,37,40,1.20
1997-10-04,0.0,1.3,39,35,37,1.10
1997-10-05,0.0,2.4,36,30,32,0.60
1997-10-06,0.0,3.0,39,28,32,0.20
1997-10-07,0.7,3.2,32,26,29,0.20
1997-10-08,0.8,3.4,37,30,33,0.90
1997-10-09,0.7,4.3,31,29,30,0.20
1997-10-10,0.7,4.5,33,28,30,0.40
1997-10-11,1.1,4.9,31,27,29,1.60
1997-10-12,2.8,6.5,35,30,32,0.50
1997-10-13,3.1,7.0,51,31,41,0.10
1997-10-14,3.1,7.1,57,42,47,0.00
1997-10-15,3.1,7.1,60,45,52,0.00
1997-10-16,2.9,7.1,67,46,55,0.00
1997-10-17,2.4,7.1,48,32,42,0.10
1997-10-18,2.1,7.2,45,29,38,0.00
1997-10-19,2.0,7.2,47,31,38,0.00
1997-10-20,2.0,7.2,49,32,40,0.00
1997-10-21,2.0,7.2,55,40,45,0.10
1997-10-22,1.9,7.3,42,32,37,0.00
1997-10-23,1.7,7.3,32,25,29,0.40
1997-10-24,2.2,7.7,36,22,28,0.20
1997-10-25,2.1,7.9,47,28,39,0.30
1997-10-26,2.1,8.2,45,33,39,0.00
1997-10-27,2.1,8.2,43,31,36,0.00
1997-10-28,2.1,8.2,39,32,36,0.80
1997-10-29,2.3,9.0,39,32,37,2.00
1997-10-30,2.1,11.0,45,34,40,3.30
1997-10-31,1.0,14.3,36,32,33,0.30
1997-11-01,0.9,14.6,44,29,35,0.00
1997-11-02,0.9,14.6,54,37,44,0.20
1997-11-03,0.9,14.8,47,40,43,0.50
1997-11-04,0.0,15.3,50,35,43,0.10
1997-11-05,0.0,15.4,57,44,49,0.30
1997-11-06,0.0,15.7,44,40,42,0.00
1997-11-07,0.0,15.7,39,30,33,0.00
1997-11-08,0.0,15.7,38,31,34,0.00
1997-11-09,0.0,15.7,41,33,37,0.00
1997-11-10,0.0,15.7,39,32,36,0.00
1997-11-11,0.0,15.7,38,31,34,0.00
1997-11-12,0.0,15.7,39,31,35,0.00
1997-11-13,0.0,15.7,37,32,35,0.00
1997-11-14,0.0,15.7,39,31,34,0.00
1997-11-15,0.0,15.7,36,31,33,0.00
1997-11-16,0.0,15.7,33,30,31,0.20
1997-11-17,0.2,15.9,31,28,30,0.70
1997-11-18,1.7,16.6,32,26,29,0.40
1997-11-19,1.9,17.0,31,29,30,0.30
1997-11-20,2.2,17.3,31,27,30,2.80
1997-11-21,4.2,20.1,32,24,28,1.00
1997-11-22,4.8,21.1,34,26,31,0.10
1997-11-23,4.9,21.2,35,31,33,0.50
1997-11-24,5.4,21.7,32,28,29,0.80
1997-11-25,6.2,22.5,30,23,27,0.20
1997-11-26,6.4,22.7,33,27,30,0.00
1997-11-27,6.4,22.7,33,27,31,0.00
1997-11-28,6.4,22.7,34,31,33,0.10
1997-11-29,6.5,22.8,35,25,31,0.10
1997-11-30,6.7,22.9,30,22,26,0.10
1997-12-01,6.8,23.0,32,21,27,0.10
1997-12-02,6.8,23.1,31,26,29,0.00
1997-12-03,6.8,23.1,37,26,29,0.00
